TIMESTAMP,ACCOUNT_ID,CONSUMPTION,UNITS
2015-06-01 00:00:00-07,66b5758c-b42c-65b6-6b27-929a0c548fb5,285.0,CF
2015-06-01 00:00:00-07,874d97fe-5ae9-7e4f-49fb-b8b64198daef,358.0,CF
2015-06-01 00:00:00-07,15eb836a-2c0b-60d6-9720-f009cf89a3a1,908.0,CF
2015-06-01 00:00:00-07,18e033a2-b58b-46b2-fa4f-b87dfffc6c46,617.0,CF
2015-06-01 00:00:00-07,eee8ff3a-5c69-8755-0b12-2404f6491b50,189.0,CF
2015-06-01 00:00:00-07,8b18bb02-2280-8036-a928-c38eb6d12726,952.0,CF
2015-06-01 00:00:00-07,a42591bd-ebdb-058c-0c98-8d9affbdc014,388.0,CF
2015-06-01 00:00:00-07,707f7886-a789-866e-d143-9659a90cbe33,154.0,CF
2015-06-01 00:00:00-07,9e401ff6-4975-09f1-3117-4b5f899d1597,503.0,CF
2015-06-01 00:00:00-07,cb23053a-3e73-6d0a-5a33-d92412a29fa6,353.0,CF
2015-06-01 00:00:00-07,b9068de8-1b06-df10-e944-bfbdc848d07c,329.0,CF
2015-06-01 00:00:00-07,8e2cd55c-31fe-2b58-09d0-78215ace0126,615.0,CF
2015-06-01 00:00:00-07,3d7fceca-81d8-2006-1c74-6989d4f5eb6e,133.0,CF
2015-06-01 00:00:00-07,c637f06d-ad19-ccca-e5b1-fa1a6c99d488,349.0,CF
2015-06-01 00:00:00-07,b35fdd4a-fcb2-dc51-0a04-d5f7975b9053,124.0,CF
2015-06-01 00:00:00-07,817f8a96-47ad-c9cc-ab39-b9962c0334d0,813.0,CF
2015-06-01 00:00:00-07,f4e05ea1-6b80-b861-91ae-4afce72d375d,275.0,CF
2015-06-01 00:00:00-07,7870327a-ed02-c123-5763-1aec7b86a124,388.0,CF
2015-06-01 00:00:00-07,4d5a7721-8359-bc5a-cb89-e15bf4c7463a,575.0,CF
2015-06-01 00:00:00-07,54786443-cf54-fd2e-5afe-6197b40e9dfc,487.0,CF
2015-06-01 00:00:00-07,e4c70ff3-a2b5-9fcc-a7fc-aa2fc8a35ee9,158.0,CF
2015-06-01 00:00:00-07,f0c8bb5a-a1da-1b58-f2fa-41a1dbdc2e07,414.0,CF
2015-06-01 00:00:00-07,cad055a5-845f-138c-4f74-52577585d4d0,119.0,CF
2015-06-01 00:00:00-07,54f962a1-bd97-593d-b502-2079c72d922b,2.0,CF
2015-06-01 00:00:00-07,f21b6cf3-af2e-7790-56d1-a66176c3ddad,1188.0,CF
2015-06-01 00:00:00-07,11ad957a-5564-1459-5078-cbd629a4bfb6,239.0,CF
2015-06-01 00:00:00-07,1f4a8038-8aa7-68cf-c9de-37d475951df4,304.0,CF
2015-06-01 00:00:00-07,214f6170-741c-ea91-e47d-9f49d41a32fc,1062.0,CF
2015-06-01 00:00:00-07,5e8d49f8-2e2b-7117-b230-eb85805cd986,486.0,CF
2015-06-01 00:00:00-07,909ba632-9e36-bcb1-4920-f82ffe295326,543.0,CF
2015-06-01 00:00:00-07,19b7abd7-62e9-a02e-245e-560262278c6c,343.0,CF
2015-06-01 00:00:00-07,45cf045a-b61e-aaf9-f6b1-f896794c8a84,760.0,CF
2015-06-01 00:00:00-07,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,1412.0,CF
2015-06-01 00:00:00-07,9f9c8098-2073-e559-a9e4-71b6dc96d920,696.0,CF
2015-06-01 00:00:00-07,8c5fd7aa-ca31-95dc-2b89-bba9baac2353,692.0,CF
2015-06-01 00:00:00-07,7f61027d-236f-f327-0d12-b67547f01704,38.0,CF
2015-06-01 00:00:00-07,8b81d052-45e5-b818-8116-d8add4876c9f,267.0,CF
2015-06-01 00:00:00-07,c47c0316-2f05-dd9b-bdb4-d6f60f273c1d,88.0,CF
2015-06-01 00:00:00-07,4f30408a-160a-ee37-88b8-d98d81eabe38,205.0,CF
2015-06-01 00:00:00-07,9b6a026f-ddeb-81be-5777-39a41823d602,411.0,CF
2015-06-01 00:00:00-07,935f45bb-4ce9-67d2-af82-3987150a2dc5,220.0,CF
2015-06-01 00:00:00-07,a39ab89f-ba20-a7e3-3d97-9a8e545067cd,717.0,CF
2015-06-01 00:00:00-07,bad47382-3c21-92b1-870e-02e121261ec9,479.0,CF
2015-06-01 00:00:00-07,cfbb834e-c9c0-71f4-2d15-39f9d1460ce3,690.0,CF
2015-06-01 00:00:00-07,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,1216.0,CF
2015-07-01 00:00:00-07,5e8d49f8-2e2b-7117-b230-eb85805cd986,428.0,CF
2015-07-01 00:00:00-07,a42591bd-ebdb-058c-0c98-8d9affbdc014,523.0,CF
2015-07-01 00:00:00-07,9e401ff6-4975-09f1-3117-4b5f899d1597,729.0,CF
2015-07-01 00:00:00-07,54f962a1-bd97-593d-b502-2079c72d922b,0,CF
2015-07-01 00:00:00-07,f21b6cf3-af2e-7790-56d1-a66176c3ddad,1137.0,CF
2015-07-01 00:00:00-07,cad055a5-845f-138c-4f74-52577585d4d0,116.0,CF
2015-07-01 00:00:00-07,cb23053a-3e73-6d0a-5a33-d92412a29fa6,274.0,CF
2015-07-01 00:00:00-07,19b7abd7-62e9-a02e-245e-560262278c6c,480.0,CF
2015-07-01 00:00:00-07,7f61027d-236f-f327-0d12-b67547f01704,0.0,CF
2015-07-01 00:00:00-07,d4bec237-5660-8e90-4470-c570143089fd,1961.0,CF
2015-07-01 00:00:00-07,657fe6c2-522c-38c9-38a8-20c29b4ffeb2,735.0,CF
2015-07-01 00:00:00-07,8b18bb02-2280-8036-a928-c38eb6d12726,1114.0,CF
2015-07-01 00:00:00-07,9e8007f6-0798-9125-9361-019677794383,222.0,CF
2015-07-01 00:00:00-07,eee8ff3a-5c69-8755-0b12-2404f6491b50,198.0,CF
2015-07-01 00:00:00-07,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,1120.0,CF
2015-07-01 00:00:00-07,d8712e5a-c99c-9c88-8d89-5ad87f1b3ae5,714.0,CF
2015-07-01 00:00:00-07,3b9e9f49-ec2c-5c13-9b63-42b6f058591f,148.0,CF
2015-07-01 00:00:00-07,cfbb834e-c9c0-71f4-2d15-39f9d1460ce3,848.0,CF
2015-07-01 00:00:00-07,c47c0316-2f05-dd9b-bdb4-d6f60f273c1d,7.0,CF
2015-07-01 00:00:00-07,a39ab89f-ba20-a7e3-3d97-9a8e545067cd,830.0,CF
2015-07-01 00:00:00-07,4f30408a-160a-ee37-88b8-d98d81eabe38,575.0,CF
2015-07-01 00:00:00-07,935f45bb-4ce9-67d2-af82-3987150a2dc5,284.0,CF
2015-07-01 00:00:00-07,bad47382-3c21-92b1-870e-02e121261ec9,655.0,CF
2015-07-01 00:00:00-07,f4e05ea1-6b80-b861-91ae-4afce72d375d,221.0,CF
2015-07-01 00:00:00-07,c637f06d-ad19-ccca-e5b1-fa1a6c99d488,423.0,CF
2015-07-01 00:00:00-07,817f8a96-47ad-c9cc-ab39-b9962c0334d0,1233.0,CF
2015-07-01 00:00:00-07,214f6170-741c-ea91-e47d-9f49d41a32fc,2440.0,CF
2015-07-01 00:00:00-07,b35fdd4a-fcb2-dc51-0a04-d5f7975b9053,384.0,CF
2015-07-01 00:00:00-07,8e2cd55c-31fe-2b58-09d0-78215ace0126,644.0,CF
2015-07-01 00:00:00-07,b9068de8-1b06-df10-e944-bfbdc848d07c,375.0,CF
2015-07-01 00:00:00-07,3d7fceca-81d8-2006-1c74-6989d4f5eb6e,174.0,CF
2015-07-01 00:00:00-07,11ad957a-5564-1459-5078-cbd629a4bfb6,1023.0,CF
2015-07-01 00:00:00-07,15eb836a-2c0b-60d6-9720-f009cf89a3a1,1067.0,CF
2015-07-01 00:00:00-07,1f4a8038-8aa7-68cf-c9de-37d475951df4,452.0,CF
2015-07-01 00:00:00-07,d30286ca-ca20-c5f5-8dc8-c9775f1c2aa5,167.0,CF
2015-07-01 00:00:00-07,54786443-cf54-fd2e-5afe-6197b40e9dfc,589.0,CF
2015-07-01 00:00:00-07,e4c70ff3-a2b5-9fcc-a7fc-aa2fc8a35ee9,224.0,CF
2015-07-01 00:00:00-07,f0c8bb5a-a1da-1b58-f2fa-41a1dbdc2e07,529.0,CF
2015-07-01 00:00:00-07,18e033a2-b58b-46b2-fa4f-b87dfffc6c46,893.0,CF
2015-07-01 00:00:00-07,7870327a-ed02-c123-5763-1aec7b86a124,647.0,CF
2015-07-01 00:00:00-07,4d5a7721-8359-bc5a-cb89-e15bf4c7463a,553.0,CF
2015-07-01 00:00:00-07,874d97fe-5ae9-7e4f-49fb-b8b64198daef,413.0,CF
2015-07-01 00:00:00-07,9b6a026f-ddeb-81be-5777-39a41823d602,431.0,CF
2015-07-01 00:00:00-07,707f7886-a789-866e-d143-9659a90cbe33,183.0,CF
2015-07-01 00:00:00-07,66b5758c-b42c-65b6-6b27-929a0c548fb5,299.0,CF
2015-07-01 00:00:00-07,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,1124.0,CF
2015-07-01 00:00:00-07,8b81d052-45e5-b818-8116-d8add4876c9f,405.0,CF
2015-07-01 00:00:00-07,9f9c8098-2073-e559-a9e4-71b6dc96d920,710.0,CF
2015-07-01 00:00:00-07,909ba632-9e36-bcb1-4920-f82ffe295326,509.0,CF
2015-07-01 00:00:00-07,45cf045a-b61e-aaf9-f6b1-f896794c8a84,761.0,CF
2015-07-01 00:00:00-07,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,1310.0,CF
2015-07-01 00:00:00-07,8c5fd7aa-ca31-95dc-2b89-bba9baac2353,830.0,CF
2015-07-01 00:00:00-07,b0b9e8b4-66d5-cb79-e2c4-9644f28383fb,483.0,CF
2015-08-01 00:00:00-07,817f8a96-47ad-c9cc-ab39-b9962c0334d0,133.0,CF
2015-08-01 00:00:00-07,d4bec237-5660-8e90-4470-c570143089fd,268.0,CF
2015-08-01 00:00:00-07,4d5a7721-8359-bc5a-cb89-e15bf4c7463a,86.0,CF
2015-08-01 00:00:00-07,7870327a-ed02-c123-5763-1aec7b86a124,39.0,CF
2015-08-01 00:00:00-07,18e033a2-b58b-46b2-fa4f-b87dfffc6c46,55.0,CF
2015-08-01 00:00:00-07,657fe6c2-522c-38c9-38a8-20c29b4ffeb2,28.0,CF
2015-08-01 00:00:00-07,935f45bb-4ce9-67d2-af82-3987150a2dc5,26.0,CF
2015-08-01 00:00:00-07,c47c0316-2f05-dd9b-bdb4-d6f60f273c1d,0.0,CF
2015-08-01 00:00:00-07,4f30408a-160a-ee37-88b8-d98d81eabe38,73.0,CF
2015-08-01 00:00:00-07,c637f06d-ad19-ccca-e5b1-fa1a6c99d488,25.0,CF
2015-08-01 00:00:00-07,f4e05ea1-6b80-b861-91ae-4afce72d375d,43.0,CF
2015-08-01 00:00:00-07,b35fdd4a-fcb2-dc51-0a04-d5f7975b9053,67.0,CF
2015-08-01 00:00:00-07,8b18bb02-2280-8036-a928-c38eb6d12726,95.0,CF
2015-08-01 00:00:00-07,9b6a026f-ddeb-81be-5777-39a41823d602,39.0,CF
2015-08-01 00:00:00-07,9e401ff6-4975-09f1-3117-4b5f899d1597,111.0,CF
2015-08-01 00:00:00-07,a42591bd-ebdb-058c-0c98-8d9affbdc014,7.0,CF
2015-08-01 00:00:00-07,b0b9e8b4-66d5-cb79-e2c4-9644f28383fb,45.0,CF
2015-08-01 00:00:00-07,bad47382-3c21-92b1-870e-02e121261ec9,68.0,CF
2015-08-01 00:00:00-07,8c5fd7aa-ca31-95dc-2b89-bba9baac2353,75.0,CF
2015-08-01 00:00:00-07,66b5758c-b42c-65b6-6b27-929a0c548fb5,21.0,CF
2015-08-01 00:00:00-07,cb23053a-3e73-6d0a-5a33-d92412a29fa6,34.0,CF
2015-08-01 00:00:00-07,7f61027d-236f-f327-0d12-b67547f01704,0.0,CF
2015-08-01 00:00:00-07,9f9c8098-2073-e559-a9e4-71b6dc96d920,51.0,CF
2015-08-01 00:00:00-07,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,104.0,CF
2015-08-01 00:00:00-07,8b81d052-45e5-b818-8116-d8add4876c9f,27.0,CF
2015-08-01 00:00:00-07,d8712e5a-c99c-9c88-8d89-5ad87f1b3ae5,73.0,CF
2015-08-01 00:00:00-07,eee8ff3a-5c69-8755-0b12-2404f6491b50,20.0,CF
2015-08-01 00:00:00-07,3b9e9f49-ec2c-5c13-9b63-42b6f058591f,8.0,CF
2015-08-01 00:00:00-07,9e8007f6-0798-9125-9361-019677794383,14.0,CF
2015-08-01 00:00:00-07,cad055a5-845f-138c-4f74-52577585d4d0,8.0,CF
2015-08-01 00:00:00-07,54f962a1-bd97-593d-b502-2079c72d922b,0,CF
2015-08-01 00:00:00-07,f21b6cf3-af2e-7790-56d1-a66176c3ddad,82.0,CF
2015-08-01 00:00:00-07,3d7fceca-81d8-2006-1c74-6989d4f5eb6e,13.0,CF
2015-08-01 00:00:00-07,b9068de8-1b06-df10-e944-bfbdc848d07c,35.0,CF
2015-08-01 00:00:00-07,8e2cd55c-31fe-2b58-09d0-78215ace0126,126.0,CF
2015-08-01 00:00:00-07,874d97fe-5ae9-7e4f-49fb-b8b64198daef,14.0,CF
2015-08-01 00:00:00-07,11ad957a-5564-1459-5078-cbd629a4bfb6,27.0,CF
2015-08-01 00:00:00-07,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,199.0,CF
2015-08-01 00:00:00-07,d30286ca-ca20-c5f5-8dc8-c9775f1c2aa5,17.0,CF
2015-08-01 00:00:00-07,19b7abd7-62e9-a02e-245e-560262278c6c,41.0,CF
2015-08-01 00:00:00-07,707f7886-a789-866e-d143-9659a90cbe33,14.0,CF
2015-08-01 00:00:00-07,54786443-cf54-fd2e-5afe-6197b40e9dfc,74.0,CF
2015-08-01 00:00:00-07,15eb836a-2c0b-60d6-9720-f009cf89a3a1,97.0,CF
2015-08-01 00:00:00-07,1f4a8038-8aa7-68cf-c9de-37d475951df4,35.0,CF
2015-08-01 00:00:00-07,cfbb834e-c9c0-71f4-2d15-39f9d1460ce3,85.0,CF
2015-08-01 00:00:00-07,45cf045a-b61e-aaf9-f6b1-f896794c8a84,105.0,CF
2015-08-01 00:00:00-07,e4c70ff3-a2b5-9fcc-a7fc-aa2fc8a35ee9,73.0,CF
2015-08-01 00:00:00-07,909ba632-9e36-bcb1-4920-f82ffe295326,34.0,CF
2015-08-01 00:00:00-07,5e8d49f8-2e2b-7117-b230-eb85805cd986,55.0,CF
2015-08-01 00:00:00-07,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,78.0,CF
2015-08-01 00:00:00-07,abc3fccd-dcd3-ed7c-11e9-6ec740696fc9,2.0,CF
2015-08-01 00:00:00-07,f0c8bb5a-a1da-1b58-f2fa-41a1dbdc2e07,66.0,CF
2015-08-01 00:00:00-07,a39ab89f-ba20-a7e3-3d97-9a8e545067cd,188.0,CF
2015-08-01 00:00:00-07,214f6170-741c-ea91-e47d-9f49d41a32fc,363.0,CF
